id,name,position,team_id,market_value,market_variation,date
291964,Arda Guler,3.0,541,88146010.0,2831013.0,2026-01-27
1323,Dani Olmo,3.0,529,56522547.0,2395666.0,2026-01-27
47323,Oyarzabal,4.0,548,70762030.0,2074731.0,2026-01-27
762,Vinicius Jr.,4.0,541,124412155.0,1770326.0,2026-01-27
336594,Barrios,3.0,530,69959792.0,1769218.0,2026-01-27
753,Llorente,3.0,530,88184931.0,1456170.0,2026-01-27
284300,Carreras,2.0,541,93257869.0,1423315.0,2026-01-27
181421,Ez Abde,4.0,543,39794685.0,1364354.0,2026-01-27
6009,Julián A.,4.0,530,99227095.0,1352412.0,2026-01-27
756,Valverde,3.0,541,110066317.0,1350742.0,2026-01-27
361497,Huijsen,2.0,541,54801617.0,1249761.0,2026-01-27
538,De Jong,3.0,529,64093607.0,1121671.0,2026-01-27
925,Guedes,4.0,548,29242765.0,1024062.0,2026-01-27
619,Eric García,2.0,529,79727203.0,947614.0,2026-01-27
341640,Raúl Asencio,2.0,541,15171691.0,826564.0,2026-01-27
278,Mbappé,4.0,541,156043222.0,750485.0,2026-01-27
182519,Moleiro,3.0,533,118960277.0,746608.0,2026-01-27
1496,Raphinha,4.0,529,165846590.0,685380.0,2026-01-27
30399,D. Hancko,2.0,530,34185595.0,681760.0,2026-01-27
340626,Fermín,3.0,529,143558727.0,662463.0,2026-01-27
50048,Muriqi,4.0,798,43014481.0,658856.0,2026-01-27
2207,Camavinga,3.0,541,25018910.0,620489.0,2026-01-27
730,Courtois,1.0,541,49787337.0,614429.0,2026-01-27
1561,Bartra,2.0,543,39026307.0,578433.0,2026-01-27
46746,Budimir,4.0,727,21706146.0,549268.0,2026-01-27
2278,Marcos Alonso,2.0,538,35889281.0,475227.0,2026-01-27
8492,Sørloth,4.0,530,8861455.0,463243.0,2026-01-27
47440,Brais Méndez,3.0,548,32563097.0,441596.0,2026-01-27
521,Lewandowski,4.0,529,55284971.0,418419.0,2026-01-27
1697,Fornals,3.0,543,127106943.0,409702.0,2026-01-27
20696,Pape Gueye,3.0,533,12274229.0,354121.0,2026-01-27
295793,Marc Pubill,2.0,530,8713800.0,313601.0,2026-01-27
129718,Bellingham,3.0,541,124664812.0,298272.0,2026-01-27
10009,Rodrygo,4.0,541,49583283.0,279267.0,2026-01-27
396623,Pau Cubarsí,2.0,529,43470381.0,278550.0,2026-01-27
338751,Víctor Muñoz,4.0,727,8497682.0,271997.0,2026-01-27
1271,Tchouaméni,3.0,541,52920100.0,267910.0,2026-01-27
46658,Rubén García,3.0,727,13282769.0,257350.0,2026-01-27
29,Oblak,1.0,530,21769255.0,256994.0,2026-01-27
182718,Joan García,1.0,529,67897805.0,196221.0,2026-01-27
449249,Franco,4.0,541,6421901.0,180321.0,2026-01-27
180496,G. Mikautadze,4.0,533,19878675.0,177306.0,2026-01-27
161670,V. Vanat,4.0,547,4439548.0,160192.0,2026-01-27
47336,Darder,3.0,798,10573430.0,157710.0,2026-01-27
47463,Pepelu,3.0,532,4204308.0,131999.0,2026-01-27
414359,Vitor Reis,2.0,547,4186017.0,118060.0,2026-01-27
286639,Bryan Zaragoza,4.0,538,5321908.0,115586.0,2026-01-27
127,Ter Stegen,1.0,547,1457566.0,114216.0,2026-01-27
47566,Javi Galán,2.0,727,2053514.0,92886.0,2026-01-27
184420,Carlos Romero,2.0,540,53722500.0,80201.0,2026-01-27
57446,Akor Adams,4.0,536,1075087.0,67753.0,2026-01-27
271580,Martim Neto,3.0,797,3768184.0,64234.0,2026-01-27
531,Daley Blind,2.0,547,1791659.0,64130.0,2026-01-27
131546,Isi,4.0,728,10020767.0,57880.0,2026-01-27
47988,Starfelt,2.0,538,3922798.0,57700.0,2026-01-27
