id,name,position,team_id,market_value,market_variation,date
756,Valverde,3.0,541,83715247.0,2478476.0,2026-01-11
10009,Rodrygo,4.0,541,39613984.0,2394166.0,2026-01-11
46799,Edu Expósito,3.0,540,75379067.0,1466980.0,2026-01-11
182519,Moleiro,3.0,533,110648410.0,1370872.0,2026-01-11
1323,Dani Olmo,3.0,529,37339230.0,1333239.0,2026-01-11
284300,Carreras,2.0,541,79751620.0,1057306.0,2026-01-11
133609,Pedri,3.0,529,167822669.0,996927.0,2026-01-11
182219,Álex Baena,3.0,530,62709633.0,906777.0,2026-01-11
619,Eric García,2.0,529,67535292.0,906649.0,2026-01-11
182718,Joan García,1.0,529,66848330.0,878833.0,2026-01-11
32862,Take Kubo,3.0,548,26908670.0,864976.0,2026-01-11
1257,Koundé,2.0,529,38417420.0,831907.0,2026-01-11
161928,Álex Balde,2.0,529,47517895.0,728738.0,2026-01-11
1271,Tchouaméni,3.0,541,59044392.0,662470.0,2026-01-11
47348,Borja Iglesias,4.0,538,18772059.0,652026.0,2026-01-11
161963,Germán Valera,4.0,797,41640312.0,585209.0,2026-01-11
184420,Carlos Romero,2.0,540,42903960.0,573156.0,2026-01-11
18895,Lejeune,2.0,728,40700322.0,567198.0,2026-01-11
128582,De Frutos,4.0,728,28398264.0,523588.0,2026-01-11
47582,Cucho,4.0,543,108840042.0,478195.0,2026-01-11
2207,Camavinga,3.0,541,21769772.0,461431.0,2026-01-11
181701,Gerard Martín,2.0,529,20802357.0,452702.0,2026-01-11
396623,Pau Cubarsí,2.0,529,40007504.0,429098.0,2026-01-11
47440,Brais Méndez,3.0,548,27068208.0,389107.0,2026-01-11
730,Courtois,1.0,541,49496879.0,358935.0,2026-01-11
180496,G. Mikautadze,4.0,533,13949255.0,334542.0,2026-01-11
50048,Muriqi,4.0,798,31041449.0,331753.0,2026-01-11
1703,Ratiu,2.0,728,47127639.0,325827.0,2026-01-11
2285,Rudiger,2.0,541,22913277.0,295442.0,2026-01-11
47249,L. Cabrera,2.0,540,20812221.0,251595.0,2026-01-11
3246,N. Pépé,4.0,533,27356950.0,248888.0,2026-01-11
46658,Rubén García,3.0,727,9047784.0,243098.0,2026-01-11
2278,Marcos Alonso,2.0,538,23206639.0,238403.0,2026-01-11
538,De Jong,3.0,529,52124109.0,215334.0,2026-01-11
50,Koke,3.0,530,22632727.0,212538.0,2026-01-11
295793,Marc Pubill,2.0,530,5490798.0,210120.0,2026-01-11
47398,Pere Milla,4.0,540,22451073.0,209236.0,2026-01-11
925,Guedes,4.0,548,20631958.0,194656.0,2026-01-11
47323,Oyarzabal,4.0,548,66391851.0,182140.0,2026-01-11
