id,name,position,team_id,market_value,market_variation,date
756,Valverde,3.0,541,74858905.0,2274756.0,2026-01-07
10009,Rodrygo,4.0,541,31426093.0,1898279.0,2026-01-07
284300,Carreras,2.0,541,73863730.0,1710159.0,2026-01-07
133609,Pedri,3.0,529,163940671.0,1709564.0,2026-01-07
1323,Dani Olmo,3.0,529,31626945.0,1553403.0,2026-01-07
46799,Edu Expósito,3.0,540,70473919.0,1518619.0,2026-01-07
182519,Moleiro,3.0,533,106831289.0,1294110.0,2026-01-07
182219,Álex Baena,3.0,530,58698504.0,1221067.0,2026-01-07
47582,Cucho,4.0,543,105139231.0,1195330.0,2026-01-07
47085,Luis Milla,3.0,546,118173011.0,1059727.0,2026-01-07
182718,Joan García,1.0,529,63995191.0,1025030.0,2026-01-07
619,Eric García,2.0,529,65022108.0,920056.0,2026-01-07
161928,Álex Balde,2.0,529,44170198.0,859980.0,2026-01-07
2207,Camavinga,3.0,541,18557849.0,825409.0,2026-01-07
32862,Take Kubo,3.0,548,23799538.0,797984.0,2026-01-07
1271,Tchouaméni,3.0,541,56111482.0,760995.0,2026-01-07
18895,Lejeune,2.0,728,38212920.0,726989.0,2026-01-07
1257,Koundé,2.0,529,35511724.0,717786.0,2026-01-07
184420,Carlos Romero,2.0,540,40512473.0,697024.0,2026-01-07
47348,Borja Iglesias,4.0,538,16069532.0,683964.0,2026-01-07
730,Courtois,1.0,541,47363669.0,667685.0,2026-01-07
2285,Rudiger,2.0,541,20856798.0,599440.0,2026-01-07
181701,Gerard Martín,2.0,529,18498482.0,596146.0,2026-01-07
396623,Pau Cubarsí,2.0,529,38181526.0,534861.0,2026-01-07
128582,De Frutos,4.0,728,26002331.0,520132.0,2026-01-07
340626,Fermín,3.0,529,125101320.0,509720.0,2026-01-07
1703,Ratiu,2.0,728,45507753.0,500074.0,2026-01-07
47323,Oyarzabal,4.0,548,65260944.0,492799.0,2026-01-07
925,Guedes,4.0,548,19084745.0,454828.0,2026-01-07
372,Militão,2.0,541,34244502.0,431894.0,2026-01-07
161963,Germán Valera,4.0,797,39559145.0,406126.0,2026-01-07
753,Llorente,3.0,530,73913311.0,371296.0,2026-01-07
180496,G. Mikautadze,4.0,533,12525050.0,355883.0,2026-01-07
50048,Muriqi,4.0,798,29561030.0,350040.0,2026-01-07
538,De Jong,3.0,529,51473016.0,350019.0,2026-01-07
47249,L. Cabrera,2.0,540,19491961.0,346989.0,2026-01-07
47258,Arambarri,3.0,546,19675045.0,265053.0,2026-01-07
46658,Rubén García,3.0,727,8006809.0,248590.0,2026-01-07
2278,Marcos Alonso,2.0,538,22192399.0,245896.0,2026-01-07
3246,N. Pépé,4.0,533,25990799.0,215940.0,2026-01-07
283,Trent,2.0,541,11303880.0,211309.0,2026-01-07
1707,Gerard,4.0,533,40922514.0,199743.0,2026-01-07
47398,Pere Milla,4.0,540,21610882.0,193292.0,2026-01-07
336711,Gonzalo,4.0,541,1320742.0,183111.0,2026-01-07
341640,Raúl Asencio,2.0,541,7270079.0,169696.0,2026-01-07
295793,Marc Pubill,2.0,530,4774893.0,167862.0,2026-01-07
312990,Roberto Fernández,4.0,540,10846084.0,163416.0,2026-01-07
50,Koke,3.0,530,22038116.0,119989.0,2026-01-07
182661,Álvaro Núñez,2.0,797,23973657.0,114008.0,2026-01-07
2182,Tsygankov,4.0,547,5196359.0,112135.0,2026-01-07
733,Carvajal,2.0,541,3416314.0,98942.0,2026-01-07
30765,I. Radu,1.0,538,11160174.0,94591.0,2026-01-07
46711,Aleix Febas,3.0,797,11789342.0,86024.0,2026-01-07
182770,Carlos Álvarez,3.0,539,6327396.0,72589.0,2026-01-07
271580,Martim Neto,3.0,797,1968047.0,66934.0,2026-01-07
47349,Javi Puado,3.0,540,5305070.0,66203.0,2026-01-07
47285,Unai López,3.0,728,5292291.0,58750.0,2026-01-07
286639,Bryan Zaragoza,4.0,538,3588397.0,56054.0,2026-01-07
273732,T. Dolan,4.0,540,4444405.0,54681.0,2026-01-07
343202,Á. Rodríguez,4.0,797,2827767.0,51079.0,2026-01-07
47566,Javi Galán,2.0,727,820267.0,50122.0,2026-01-07
47988,Starfelt,2.0,538,2616607.0,43863.0,2026-01-07
47478,Fernando Calero,2.0,540,2512953.0,40813.0,2026-01-07
47119,Aitor Ruibal,2.0,543,967255.0,40579.0,2026-01-07
6503,Nahuel,2.0,530,1165402.0,39867.0,2026-01-07
8492,Sørloth,4.0,530,5980549.0,32374.0,2026-01-07
414359,Vitor Reis,2.0,547,2384390.0,26631.0,2026-01-07
1702,Pedraza,2.0,533,1348852.0,21233.0,2026-01-07
47463,Pepelu,3.0,532,2519632.0,17296.0,2026-01-07
333502,Miguel Román,3.0,538,630262.0,14866.0,2026-01-07
2813,Dmitrovic,1.0,540,13993167.0,13643.0,2026-01-07
47341,Marc Roca,3.0,543,1227480.0,11702.0,2026-01-07
131546,Isi,4.0,728,8997644.0,11475.0,2026-01-07
47429,David Costas,2.0,718,705443.0,8274.0,2026-01-07
46662,Moncayola,3.0,727,5924172.0,4796.0,2026-01-07
600938,Pablo Agudin,3.0,718,550019.0,3342.0,2026-01-07
421044,Íñigo Arguibide,2.0,727,564606.0,2734.0,2026-01-07
568156,Selton Sánchez,3.0,531,568750.0,2562.0,2026-01-07
543466,Ibon Sánchez,3.0,531,570157.0,2503.0,2026-01-07
337843,Fraga,1.0,548,571204.0,2460.0,2026-01-07
381197,Asier Osambela,3.0,727,571287.0,2456.0,2026-01-07
162585,Pol Tristán,1.0,540,571359.0,2453.0,2026-01-07
297742,Antoniu Roca,4.0,540,571663.0,2440.0,2026-01-07
309364,Coba,3.0,546,571935.0,2429.0,2026-01-07
47407,A. Nyom,2.0,546,571996.0,2427.0,2026-01-07
439633,Samu Becerra,4.0,728,572018.0,2426.0,2026-01-07
21584,Ristić,2.0,538,572166.0,2420.0,2026-01-07
353803,Mawuli Mensah,3.0,543,572342.0,2412.0,2026-01-07
445973,Toni Fernández,4.0,529,572354.0,2412.0,2026-01-07
411702,Pau Cabanes,4.0,533,572347.0,2412.0,2026-01-07
432476,Krapyvtsov,1.0,547,572363.0,2411.0,2026-01-07
383647,Kochen,1.0,529,572358.0,2411.0,2026-01-07
308346,Alberto Flores,1.0,536,572451.0,2408.0,2026-01-07
284415,Yago,4.0,797,572517.0,2405.0,2026-01-07
189832,Marrero,1.0,548,572578.0,2402.0,2026-01-07
306727,Jhon Solís,3.0,547,572578.0,2402.0,2026-01-07
329722,Yoel Lago,2.0,538,572604.0,2401.0,2026-01-07
46987,Raúl Fernández,1.0,542,572655.0,2399.0,2026-01-07
104832,Diego Pampín,2.0,539,572677.0,2398.0,2026-01-07
19613,Ovie Ejaria,3.0,718,572677.0,2398.0,2026-01-07
315604,Alejandro Iturbe,1.0,797,572706.0,2397.0,2026-01-07
184194,Álex Forés,4.0,718,572734.0,2396.0,2026-01-07
156488,Cárdenas,1.0,728,572750.0,2395.0,2026-01-07
913,Cristian Rivero,1.0,532,572777.0,2394.0,2026-01-07
491250,Jofre Torrents,2.0,529,572778.0,2394.0,2026-01-07
509470,Thiago Pitarch,3.0,541,572840.0,2391.0,2026-01-07
402580,Marco Esteban,2.0,718,573004.0,2385.0,2026-01-07
8746,Bambo Diaby,2.0,797,573023.0,2384.0,2026-01-07
66491,Letacek,1.0,546,573194.0,2377.0,2026-01-07
293604,Javi Llabrés,4.0,798,573206.0,2376.0,2026-01-07
336998,Adama,2.0,531,573316.0,2372.0,2026-01-07
439293,Adam Boayar,4.0,797,573316.0,2372.0,2026-01-07
385405,Omar Falah,2.0,718,573335.0,2371.0,2026-01-07
331607,Manu Bueno,3.0,536,573335.0,2371.0,2026-01-07
