id,name,team_id,points,position,market_value,variation,jornada,season,date
195923,Carmona,536,2,2.0,7400292.0,-139087.0,18,2025,2026-01-09
957,Sow,536,1,3.0,615260.0,-629.0,18,2025,2026-01-09
182772,Juanlu,536,1,3.0,800296.0,-8339.0,18,2025,2026-01-09
197196,Ramón,536,0,2.0,572696.0,1145.0,18,2025,2026-01-09
1489,Gudelj,536,4,3.0,679957.0,-3325.0,18,2025,2026-01-09
21004,Agoumé,536,2,3.0,2706670.0,-32772.0,18,2025,2026-01-09
162126,Peque,536,2,4.0,584766.0,642.0,18,2025,2026-01-09
185398,Isaac Romero,536,0,4.0,1829389.0,-36089.0,18,2025,2026-01-09
19172,Nyland,536,0,1.0,667415.0,-2802.0,18,2025,2026-01-09
297311,Kike Salas,536,7,2.0,691343.0,-3799.0,18,2025,2026-01-09
338902,Andrés Castrín,536,0,2.0,593294.0,286.0,18,2025,2026-01-09
2924,A. Januzaj,536,4,3.0,590081.0,420.0,18,2025,2026-01-09
331607,Manu Bueno,536,0,3.0,574408.0,1073.0,18,2025,2026-01-09
308346,Alberto Flores,536,0,1.0,573560.0,1109.0,18,2025,2026-01-09
557,Vlachodimos,536,1,1.0,2572128.0,-39823.0,18,2025,2026-01-09
21087,B. Mendy,536,2,3.0,1106854.0,-10795.0,18,2025,2026-01-09
47389,Jordán,536,0,3.0,579182.0,874.0,18,2025,2026-01-09
341453,Oso,536,-2,2.0,587106.0,544.0,18,2025,2026-01-09
41208,Fábio Cardoso,536,0,2.0,598900.0,53.0,18,2025,2026-01-09
910,A. Sánchez,536,1,4.0,2329318.0,-24787.0,18,2025,2026-01-09
734,Dela,539,8,2.0,575959.0,1009.0,18,2025,2026-01-09
192032,Iván Romero,539,10,4.0,3107206.0,-8378.0,18,2025,2026-01-09
104949,Pablo Martínez,539,6,3.0,611741.0,-482.0,18,2025,2026-01-09
182603,Olasagasti,539,1,3.0,575702.0,1019.0,18,2025,2026-01-09
182639,Unai Vencedor,539,1,3.0,576918.0,969.0,18,2025,2026-01-09
408320,Jorge Cabello,539,0,2.0,575820.0,1014.0,18,2025,2026-01-09
182770,Carlos Álvarez,539,13,3.0,6424153.0,96757.0,18,2025,2026-01-09
106727,Oriol Rey,539,0,3.0,586532.0,568.0,18,2025,2026-01-09
128985,Iker Losada,539,10,3.0,579396.0,865.0,18,2025,2026-01-09
286611,Pablo Campos,539,0,1.0,598171.0,83.0,18,2025,2026-01-09
0,Cayetano,539,0,1.0,0.0,0.0,18,2025,2026-01-09
421807,M. Moreno,539,7,2.0,721947.0,-5074.0,18,2025,2026-01-09
1118,J. Toljan,539,4,2.0,902933.0,-12615.0,18,2025,2026-01-09
104832,Diego Pampín,539,6,2.0,573777.0,1100.0,18,2025,2026-01-09
47467,José Luis Morales,539,8,4.0,632047.0,-1328.0,18,2025,2026-01-09
450497,Carlos Espí,539,8,4.0,574723.0,1060.0,18,2025,2026-01-09
0,Nacho Perez,539,0,2.0,0.0,0.0,18,2025,2026-01-09
2741,M. Ryan,539,18,1.0,1747382.0,-1196.0,18,2025,2026-01-09
125239,Kevin Arriaga,539,13,3.0,687905.0,-3656.0,18,2025,2026-01-09
316517,A. Matturro,539,2,2.0,585400.0,615.0,18,2025,2026-01-09
0,Luís Castro,539,5,5.0,0.0,0.0,18,2025,2026-01-09
47336,Darder,798,1,3.0,10629706.0,-139048.0,18,2025,2026-01-09
46733,Raíllo,798,2,2.0,7115942.0,-102761.0,18,2025,2026-01-09
46738,Valjent,798,4,2.0,3303078.0,-31427.0,18,2025,2026-01-09
1701,Morlanes,798,3,3.0,606181.0,-251.0,18,2025,2026-01-09
0,Jagoba Arrasate,798,0,5.0,0.0,0.0,18,2025,2026-01-09
190485,Samú Costa,798,0,3.0,1931324.0,-25839.0,18,2025,2026-01-09
30924,Kumbulla,798,0,2.0,586648.0,563.0,18,2025,2026-01-09
335697,David López,798,0,2.0,574435.0,1072.0,18,2025,2026-01-09
179139,Leo Román,798,2,1.0,1996142.0,-20351.0,18,2025,2026-01-09
26302,Maffeo,798,3,2.0,1898875.0,-33417.0,18,2025,2026-01-09
920,Lato,798,0,2.0,575042.0,1047.0,18,2025,2026-01-09
107194,Antonio S.,798,2,3.0,577263.0,954.0,18,2025,2026-01-09
64268,Mojica,798,0,2.0,10355018.0,-171584.0,18,2025,2026-01-09
414,Mascarell,798,2,3.0,648391.0,-2009.0,18,2025,2026-01-09
46751,Abdón,798,0,4.0,576632.0,981.0,18,2025,2026-01-09
25375,T. Asano,798,1,4.0,581628.0,773.0,18,2025,2026-01-09
50048,Muriqi,798,10,4.0,30025164.0,464134.0,18,2025,2026-01-09
