id,name,team_id,points,position,market_value,variation,jornada,season,date
928,Parejo,533,5,3.0,817027.0,6661.0,21,2025,2026-01-25
1707,Gerard,533,2,4.0,43772661.0,-371143.0,21,2025,2026-01-25
0,Marcelino,533,0,5.0,0.0,0.0,21,2025,2026-01-25
70500,Sergi Cardona,533,0,2.0,6703110.0,-126839.0,21,2025,2026-01-25
278619,Luíz Júnior,533,6,1.0,16497475.0,-240530.0,21,2025,2026-01-25
166,Foyth,533,0,2.0,10927566.0,-101397.0,21,2025,2026-01-25
3246,N. Pépé,533,2,4.0,26158344.0,-181804.0,21,2025,2026-01-25
20696,Pape Gueye,533,2,3.0,11297755.0,251360.0,21,2025,2026-01-25
1702,Pedraza,533,0,2.0,1985650.0,32449.0,21,2025,2026-01-25
18906,Ayoze Pérez,533,2,4.0,19310295.0,-384571.0,21,2025,2026-01-25
237066,Rafa Marín,533,1,2.0,11384075.0,-251511.0,21,2025,2026-01-25
182519,Moleiro,533,0,3.0,117643350.0,-32271.0,21,2025,2026-01-25
51016,T. Buchanan,533,2,3.0,16353654.0,-66163.0,21,2025,2026-01-25
49,T. Partey,533,1,3.0,1125265.0,-23383.0,21,2025,2026-01-25
435552,Pau Navarro,533,-1,2.0,590039.0,-1466.0,21,2025,2026-01-25
336671,Renato Veiga,533,2,2.0,11688200.0,-163189.0,21,2025,2026-01-25
162473,Arnau Tenas,533,0,1.0,613819.0,-2457.0,21,2025,2026-01-25
351587,T. Oluwaseyi,533,2,4.0,671466.0,-4858.0,21,2025,2026-01-25
180496,G. Mikautadze,533,3,4.0,19405655.0,113092.0,21,2025,2026-01-25
0,Carlos Macià,533,0,3.0,0.0,0.0,21,2025,2026-01-25
730,Courtois,541,10,1.0,48735920.0,-129560.0,21,2025,2026-01-25
2207,Camavinga,541,7,3.0,23584097.0,411480.0,21,2025,2026-01-25
291964,Arda Guler,541,8,3.0,80958601.0,1730883.0,21,2025,2026-01-25
341640,Raúl Asencio,541,8,2.0,13081352.0,394981.0,21,2025,2026-01-25
47400,Lunin,541,0,1.0,594418.0,-1649.0,21,2025,2026-01-25
733,Carvajal,541,0,2.0,4945286.0,30904.0,21,2025,2026-01-25
505,Alaba,541,0,2.0,599946.0,-1878.0,21,2025,2026-01-25
736,Fran García,541,0,2.0,638484.0,-3484.0,21,2025,2026-01-25
756,Valverde,541,6,3.0,105523043.0,1178691.0,21,2025,2026-01-25
744,Brahim,541,2,3.0,2024605.0,26230.0,21,2025,2026-01-25
748,Ceballos,541,0,3.0,660184.0,-4388.0,21,2025,2026-01-25
10009,Rodrygo,541,0,4.0,47992232.0,373394.0,21,2025,2026-01-25
129718,Bellingham,541,9,3.0,123601472.0,-288494.0,21,2025,2026-01-25
762,Vinicius Jr.,541,6,4.0,119267598.0,1394681.0,21,2025,2026-01-25
278,Mbappé,541,18,4.0,155192556.0,-35824.0,21,2025,2026-01-25
361497,Huijsen,541,9,2.0,51801452.0,614277.0,21,2025,2026-01-25
284300,Carreras,541,9,2.0,89785093.0,571854.0,21,2025,2026-01-25
0,Diego Aguado,541,0,2.0,0.0,0.0,21,2025,2026-01-25
336711,Gonzalo,541,1,4.0,3266598.0,53004.0,21,2025,2026-01-25
449249,Franco,541,6,4.0,5915542.0,141673.0,21,2025,2026-01-25
0,Mestre,541,0,1.0,0.0,0.0,21,2025,2026-01-25
0,Cestero,541,0,3.0,0.0,0.0,21,2025,2026-01-25
0,Arbeloa ,541,5,5.0,0.0,0.0,21,2025,2026-01-25
