id,name,team_id,points,position,market_value,variation,jornada,season,date
128582,De Frutos,728,10,4.0,31623654.0,1226756.0,19,2025,2026-01-15
47543,Álvaro García,728,10,3.0,17537867.0,119038.0,19,2025,2026-01-15
47109,Ó. Valentín,728,1,3.0,899655.0,-11767.0,19,2025,2026-01-15
20520,Balliu,728,3,2.0,593735.0,979.0,19,2025,2026-01-15
18895,Lejeune,728,6,2.0,42136609.0,436408.0,19,2025,2026-01-15
181734,Chavarría,728,4,2.0,17315589.0,-134805.0,19,2025,2026-01-15
0,Iñigo Perez,728,5,5.0,0.0,0.0,19,2025,2026-01-15
324750,Carlos Martín,728,4,3.0,587507.0,1239.0,19,2025,2026-01-15
156488,Cárdenas,728,0,1.0,586563.0,1278.0,19,2025,2026-01-15
46759,Espino,728,2,2.0,590428.0,1117.0,19,2025,2026-01-15
1703,Ratiu,728,1,2.0,44407248.0,-1223479.0,19,2025,2026-01-15
131546,Isi,728,10,4.0,9532838.0,129976.0,19,2025,2026-01-15
46887,Pedro Díaz,728,6,3.0,610267.0,290.0,19,2025,2026-01-15
122657,Nteka,728,2,4.0,589610.0,1151.0,19,2025,2026-01-15
52,Camello,728,0,4.0,595076.0,923.0,19,2025,2026-01-15
162931,Fran Pérez,728,2,3.0,622224.0,-208.0,19,2025,2026-01-15
47557,Trejo,728,0,3.0,595480.0,907.0,19,2025,2026-01-15
11379,A. Batalla,728,5,1.0,12824582.0,-147874.0,19,2025,2026-01-15
47414,Gumbau,728,2,3.0,590866.0,1099.0,19,2025,2026-01-15
314006,Jozhua Vertrouwd,728,0,2.0,587882.0,1223.0,19,2025,2026-01-15
0,Adrián Molina,728,0,1.0,0.0,0.0,19,2025,2026-01-15
91745,Alemão,728,0,4.0,642427.0,-1050.0,19,2025,2026-01-15
358431,Nobel Mendy,728,4,2.0,5070183.0,-61123.0,19,2025,2026-01-15
47336,Darder,798,4,3.0,9888560.0,-113737.0,19,2025,2026-01-15
46738,Valjent,798,1,2.0,3099193.0,-36741.0,19,2025,2026-01-15
0,Jagoba Arrasate,798,0,5.0,0.0,0.0,19,2025,2026-01-15
190485,Samú Costa,798,2,3.0,1794097.0,-19824.0,19,2025,2026-01-15
30924,Kumbulla,798,1,2.0,596583.0,861.0,19,2025,2026-01-15
335697,David López,798,0,2.0,587023.0,1259.0,19,2025,2026-01-15
179139,Leo Román,798,4,1.0,1849949.0,-24134.0,19,2025,2026-01-15
26302,Maffeo,798,1,2.0,1692155.0,-44788.0,19,2025,2026-01-15
920,Lato,798,2,2.0,587498.0,1239.0,19,2025,2026-01-15
107194,Antonio S.,798,1,3.0,589238.0,1167.0,19,2025,2026-01-15
64268,Mojica,798,0,2.0,9423416.0,-164943.0,19,2025,2026-01-15
414,Mascarell,798,3,3.0,646210.0,-1207.0,19,2025,2026-01-15
46751,Abdón,798,2,4.0,588743.0,1187.0,19,2025,2026-01-15
25375,T. Asano,798,0,4.0,592653.0,1024.0,19,2025,2026-01-15
50048,Muriqi,798,7,4.0,32531458.0,524172.0,19,2025,2026-01-15
285909,Pablo Torre,798,3,3.0,1012663.0,-16476.0,19,2025,2026-01-15
108519,Mateu Morey,798,0,2.0,596728.0,854.0,19,2025,2026-01-15
293604,Javi Llabrés,798,2,4.0,586905.0,1264.0,19,2025,2026-01-15
313059,M. Joseph,798,2,4.0,1131319.0,-21420.0,19,2025,2026-01-15
152955,L. Bergström,798,0,1.0,604032.0,550.0,19,2025,2026-01-15
0,Salhi,798,0,2.0,0.0,0.0,19,2025,2026-01-15
491248,Jan Virgili,798,0,4.0,9582908.0,-147418.0,19,2025,2026-01-15
734,Dela,539,12,2.0,598468.0,5216.0,19,2025,2026-01-15
192032,Iván Romero,539,4,4.0,2956259.0,-40203.0,19,2025,2026-01-15
104949,Pablo Martínez,539,3,3.0,616224.0,42.0,19,2025,2026-01-15
182603,Olasagasti,539,2,3.0,588016.0,1217.0,19,2025,2026-01-15
182639,Unai Vencedor,539,2,3.0,588967.0,1178.0,19,2025,2026-01-15
182770,Carlos Álvarez,539,2,3.0,6604708.0,-48475.0,19,2025,2026-01-15
64309,Manu Sánchez,539,0,2.0,801786.0,-7690.0,19,2025,2026-01-15
106727,Oriol Rey,539,0,3.0,596492.0,864.0,19,2025,2026-01-15
128985,Iker Losada,539,8,3.0,590907.0,1097.0,19,2025,2026-01-15
286611,Pablo Campos,539,0,1.0,605603.0,485.0,19,2025,2026-01-15
338295,Primo,539,0,1.0,593736.0,979.0,19,2025,2026-01-15
421807,M. Moreno,539,6,2.0,703228.0,-3583.0,19,2025,2026-01-15
1118,J. Toljan,539,3,2.0,856616.0,-9974.0,19,2025,2026-01-15
104832,Diego Pampín,539,2,2.0,586509.0,1280.0,19,2025,2026-01-15
0,Paco Cortes,539,0,4.0,0.0,0.0,19,2025,2026-01-15
47467,José Luis Morales,539,2,4.0,632120.0,-620.0,19,2025,2026-01-15
450497,Carlos Espí,539,1,4.0,587248.0,1249.0,19,2025,2026-01-15
378284,Etta Eyong,539,2,4.0,27138541.0,-124825.0,19,2025,2026-01-15
0,Nacho Perez,539,0,2.0,0.0,0.0,19,2025,2026-01-15
2741,M. Ryan,539,8,1.0,1741816.0,3871.0,19,2025,2026-01-15
125239,Kevin Arriaga,539,4,3.0,676547.0,-2471.0,19,2025,2026-01-15
316517,A. Matturro,539,0,2.0,595606.0,901.0,19,2025,2026-01-15
0,Luís Castro,539,2,5.0,0.0,0.0,19,2025,2026-01-15
0,K. Tunde,539,5,3.0,0.0,0.0,19,2025,2026-01-15
286601,O. El Hilali,540,2,2.0,2590087.0,-7090.0,19,2025,2026-01-15
46799,Edu Expósito,540,6,3.0,79678246.0,1390107.0,19,2025,2026-01-15
