id,name,team_id,points,position,market_value,variation,jornada,season,date
730,Courtois,541,10,1.0,49225802.0,-117003.0,20,2025,2026-01-21
2207,Camavinga,541,2,3.0,23002603.0,-273501.0,20,2025,2026-01-21
1271,Tchouaméni,541,5,3.0,58331977.0,-1518145.0,20,2025,2026-01-21
291964,Arda Guler,541,11,3.0,73388515.0,1930468.0,20,2025,2026-01-21
341640,Raúl Asencio,541,16,2.0,11164136.0,740806.0,20,2025,2026-01-21
733,Carvajal,541,0,2.0,4804724.0,42823.0,20,2025,2026-01-21
505,Alaba,541,2,2.0,606501.0,-1051.0,20,2025,2026-01-21
736,Fran García,541,0,2.0,651876.0,-2942.0,20,2025,2026-01-21
756,Valverde,541,8,3.0,99417221.0,1662171.0,20,2025,2026-01-21
748,Ceballos,541,3,3.0,677425.0,-4006.0,20,2025,2026-01-21
129718,Bellingham,541,7,3.0,124985264.0,-524913.0,20,2025,2026-01-21
762,Vinicius Jr.,541,5,4.0,114695194.0,387073.0,20,2025,2026-01-21
278,Mbappé,541,14,4.0,155120264.0,332595.0,20,2025,2026-01-21
361497,Huijsen,541,8,2.0,49845843.0,192425.0,20,2025,2026-01-21
284300,Carreras,541,10,2.0,87389686.0,909757.0,20,2025,2026-01-21
336711,Gonzalo,541,0,4.0,3031797.0,72352.0,20,2025,2026-01-21
396475,Fran González,541,0,1.0,591701.0,-434.0,20,2025,2026-01-21
449249,Franco,541,4,4.0,5566579.0,-77548.0,20,2025,2026-01-21
0,Mestre,541,0,1.0,0.0,0.0,20,2025,2026-01-21
0,D. Jiménez,541,0,2.0,0.0,0.0,20,2025,2026-01-21
0,Cestero,541,0,3.0,0.0,0.0,20,2025,2026-01-21
0,Palacios,541,0,3.0,0.0,0.0,20,2025,2026-01-21
734,Dela,539,1,2.0,624932.0,1686.0,20,2025,2026-01-21
192032,Iván Romero,539,3,4.0,2760353.0,-32569.0,20,2025,2026-01-21
104949,Pablo Martínez,539,3,3.0,615257.0,-1416.0,20,2025,2026-01-21
182603,Olasagasti,539,2,3.0,593176.0,-496.0,20,2025,2026-01-21
182639,Unai Vencedor,539,1,3.0,593922.0,-527.0,20,2025,2026-01-21
182770,Carlos Álvarez,539,4,3.0,6458052.0,-3301.0,20,2025,2026-01-21
64309,Manu Sánchez,539,2,2.0,760507.0,-7468.0,20,2025,2026-01-21
128985,Iker Losada,539,2,3.0,596534.0,-636.0,20,2025,2026-01-21
286611,Pablo Campos,539,0,1.0,606945.0,-1068.0,20,2025,2026-01-21
338295,Primo,539,0,1.0,597655.0,-682.0,20,2025,2026-01-21
1118,J. Toljan,539,0,2.0,803426.0,-9256.0,20,2025,2026-01-21
0,Paco Cortes,539,1,4.0,0.0,0.0,20,2025,2026-01-21
47467,José Luis Morales,539,0,4.0,627701.0,-1934.0,20,2025,2026-01-21
450497,Carlos Espí,539,1,4.0,592576.0,-471.0,20,2025,2026-01-21
378284,Etta Eyong,539,2,4.0,27520651.0,56892.0,20,2025,2026-01-21
0,Martin Krug,539,0,2.0,0.0,0.0,20,2025,2026-01-21
0,Nacho Perez,539,0,2.0,0.0,0.0,20,2025,2026-01-21
2741,M. Ryan,539,7,1.0,1797998.0,11965.0,20,2025,2026-01-21
20817,Koyalipou,539,0,4.0,602901.0,-901.0,20,2025,2026-01-21
125239,Kevin Arriaga,539,0,3.0,662475.0,-3383.0,20,2025,2026-01-21
316517,A. Matturro,539,3,2.0,599118.0,-743.0,20,2025,2026-01-21
0,Luís Castro,539,0,5.0,0.0,0.0,20,2025,2026-01-21
0,K. Tunde,539,1,3.0,0.0,0.0,20,2025,2026-01-21
47314,Zubeldia,548,4,2.0,2934060.0,-11583.0,20,2025,2026-01-21
47269,Remiro,548,9,1.0,5082012.0,-26177.0,20,2025,2026-01-21
47317,Barrenetxea,548,1,3.0,34801208.0,-388116.0,20,2025,2026-01-21
32862,Take Kubo,548,4,3.0,33646145.0,-773142.0,20,2025,2026-01-21
183744,Turrientes,548,1,3.0,605028.0,-989.0,20,2025,2026-01-21
23,Sergio Gómez,548,5,2.0,5565060.0,34246.0,20,2025,2026-01-21
189832,Marrero,548,0,1.0,591937.0,-444.0,20,2025,2026-01-21
47298,Aritz,548,0,2.0,595100.0,-575.0,20,2025,2026-01-21
47303,Aihen,548,2,2.0,597051.0,-657.0,20,2025,2026-01-21
737,Odriozola,548,2,2.0,594507.0,-551.0,20,2025,2026-01-21
199044,Aramburu,548,3,2.0,795277.0,-4795.0,20,2025,2026-01-21
7332,Luka Sucic,548,0,3.0,615965.0,-1445.0,20,2025,2026-01-21
47440,Brais Méndez,548,2,3.0,30854693.0,170274.0,20,2025,2026-01-21
47323,Oyarzabal,548,8,4.0,63825623.0,457368.0,20,2025,2026-01-21
288384,Mikel Goti,548,0,3.0,591407.0,-422.0,20,2025,2026-01-21
183748,Karrikaburu,548,0,4.0,594427.0,-548.0,20,2025,2026-01-21
287654,Jon Gorrotxategi,548,4,3.0,1459849.0,-23475.0,20,2025,2026-01-21
1902,Caleta-Car,548,2,2.0,723525.0,-5926.0,20,2025,2026-01-21
405073,Jon Martín,548,3,2.0,610584.0,-1220.0,20,2025,2026-01-21
925,Guedes,548,16,4.0,22310934.0,923644.0,20,2025,2026-01-21
290106,Pablo Marín,548,0,3.0,609028.0,-1156.0,20,2025,2026-01-21
