id,name,team_id,points,position,market_value,variation,jornada,season,date
195923,Carmona,536,2,2.0,7680666.0,-152834.0,18,2025,2026-01-06
957,Sow,536,1,3.0,615291.0,354.0,18,2025,2026-01-06
182772,Juanlu,536,1,3.0,816068.0,-8012.0,18,2025,2026-01-06
197196,Ramón,536,0,2.0,569106.0,2279.0,18,2025,2026-01-06
1489,Gudelj,536,4,3.0,685492.0,-2571.0,18,2025,2026-01-06
21004,Agoumé,536,2,3.0,2778061.0,-45326.0,18,2025,2026-01-06
162126,Peque,536,2,4.0,582203.0,1733.0,18,2025,2026-01-06
185398,Isaac Romero,536,0,4.0,1908724.0,-26648.0,18,2025,2026-01-06
19172,Nyland,536,0,1.0,671883.0,-2004.0,18,2025,2026-01-06
297311,Kike Salas,536,7,2.0,697847.0,-3086.0,18,2025,2026-01-06
338902,Andrés Castrín,536,0,2.0,591457.0,1347.0,18,2025,2026-01-06
2924,A. Januzaj,536,4,3.0,587970.0,1493.0,18,2025,2026-01-06
331607,Manu Bueno,536,0,3.0,570964.0,2201.0,18,2025,2026-01-06
308346,Alberto Flores,536,0,1.0,570043.0,2239.0,18,2025,2026-01-06
557,Vlachodimos,536,1,1.0,2655806.0,-41975.0,18,2025,2026-01-06
21087,B. Mendy,536,2,3.0,1130200.0,-14577.0,18,2025,2026-01-06
47389,Jordán,536,0,3.0,576144.0,1985.0,18,2025,2026-01-06
341453,Oso,536,-2,2.0,584742.0,1627.0,18,2025,2026-01-06
41208,Fábio Cardoso,536,0,2.0,597539.0,1094.0,18,2025,2026-01-06
910,A. Sánchez,536,1,4.0,2381920.0,-30929.0,18,2025,2026-01-06
734,Dela,539,8,2.0,572647.0,2131.0,18,2025,2026-01-06
192032,Iván Romero,539,10,4.0,3130785.0,-16430.0,18,2025,2026-01-06
104949,Pablo Martínez,539,6,3.0,611473.0,513.0,18,2025,2026-01-06
182603,Olasagasti,539,1,3.0,572368.0,2143.0,18,2025,2026-01-06
182639,Unai Vencedor,539,1,3.0,573687.0,2088.0,18,2025,2026-01-06
408320,Jorge Cabello,539,0,2.0,572497.0,2137.0,18,2025,2026-01-06
182770,Carlos Álvarez,539,13,3.0,6254807.0,79700.0,18,2025,2026-01-06
106727,Oriol Rey,539,0,3.0,584119.0,1653.0,18,2025,2026-01-06
128985,Iker Losada,539,10,3.0,576377.0,1976.0,18,2025,2026-01-06
286611,Pablo Campos,539,0,1.0,596749.0,1127.0,18,2025,2026-01-06
0,Cayetano,539,0,1.0,0.0,0.0,18,2025,2026-01-06
421807,M. Moreno,539,7,2.0,731054.0,-4469.0,18,2025,2026-01-06
1118,J. Toljan,539,4,2.0,927436.0,-12652.0,18,2025,2026-01-06
104832,Diego Pampín,539,6,2.0,570279.0,2230.0,18,2025,2026-01-06
47467,José Luis Morales,539,8,4.0,633506.0,-405.0,18,2025,2026-01-06
450497,Carlos Espí,539,8,4.0,571306.0,2187.0,18,2025,2026-01-06
0,Nacho Perez,539,0,2.0,0.0,0.0,18,2025,2026-01-06
2741,M. Ryan,539,18,1.0,1752538.0,3492.0,18,2025,2026-01-06
125239,Kevin Arriaga,539,13,3.0,694116.0,-2930.0,18,2025,2026-01-06
316517,A. Matturro,539,2,2.0,582891.0,1704.0,18,2025,2026-01-06
0,Luís Castro,539,5,5.0,0.0,0.0,18,2025,2026-01-06
47336,Darder,798,1,3.0,10944720.0,-155738.0,18,2025,2026-01-06
46733,Raíllo,798,2,2.0,7293267.0,-42132.0,18,2025,2026-01-06
46738,Valjent,798,4,2.0,3370939.0,-47130.0,18,2025,2026-01-06
1701,Morlanes,798,3,3.0,605440.0,765.0,18,2025,2026-01-06
0,Jagoba Arrasate,798,0,5.0,0.0,0.0,18,2025,2026-01-06
190485,Samú Costa,798,0,3.0,1986795.0,-25982.0,18,2025,2026-01-06
30924,Kumbulla,798,0,2.0,584245.0,1648.0,18,2025,2026-01-06
