id,name,team_id,points,position,market_value,variation,jornada,season,date
195923,Carmona,536,2,2.0,7980930.0,-118024.0,18,2025,2026-01-04
957,Sow,536,1,3.0,613658.0,2508.0,18,2025,2026-01-04
182772,Juanlu,536,1,3.0,831515.0,-6570.0,18,2025,2026-01-04
197196,Ramón,536,0,2.0,563543.0,4596.0,18,2025,2026-01-04
1489,Gudelj,536,4,3.0,689831.0,-666.0,18,2025,2026-01-04
21004,Agoumé,536,2,3.0,2868109.0,-33961.0,18,2025,2026-01-04
162126,Peque,536,2,4.0,577755.0,4003.0,18,2025,2026-01-04
185398,Isaac Romero,536,0,4.0,1978735.0,-38799.0,18,2025,2026-01-04
19172,Nyland,536,0,1.0,675064.0,-51.0,18,2025,2026-01-04
297311,Kike Salas,536,7,2.0,703237.0,-1225.0,18,2025,2026-01-04
338902,Andrés Castrín,536,0,2.0,587797.0,3585.0,18,2025,2026-01-04
2924,A. Januzaj,536,4,3.0,584012.0,3743.0,18,2025,2026-01-04
331607,Manu Bueno,536,0,3.0,565560.0,4512.0,18,2025,2026-01-04
308346,Alberto Flores,536,0,1.0,564561.0,4553.0,18,2025,2026-01-04
557,Vlachodimos,536,1,1.0,2734324.0,-34431.0,18,2025,2026-01-04
21087,B. Mendy,536,2,3.0,1155431.0,-1269.0,18,2025,2026-01-04
47389,Jordán,536,0,3.0,571181.0,4277.0,18,2025,2026-01-04
341453,Oso,536,-2,2.0,580510.0,3889.0,18,2025,2026-01-04
41208,Fábio Cardoso,536,0,2.0,594396.0,3310.0,18,2025,2026-01-04
910,A. Sánchez,536,1,4.0,2430505.0,3291.0,18,2025,2026-01-04
734,Dela,539,8,2.0,567386.0,4436.0,18,2025,2026-01-04
192032,Iván Romero,539,10,4.0,3194206.0,-70647.0,18,2025,2026-01-04
104949,Pablo Martínez,539,6,3.0,609515.0,2680.0,18,2025,2026-01-04
182603,Olasagasti,539,1,3.0,567083.0,4448.0,18,2025,2026-01-04
182639,Unai Vencedor,539,1,3.0,568514.0,4388.0,18,2025,2026-01-04
408320,Jorge Cabello,539,0,2.0,567224.0,4442.0,18,2025,2026-01-04
182770,Carlos Álvarez,539,13,3.0,6227338.0,-114846.0,18,2025,2026-01-04
106727,Oriol Rey,539,0,3.0,579834.0,3917.0,18,2025,2026-01-04
128985,Iker Losada,539,10,3.0,571433.0,4267.0,18,2025,2026-01-04
286611,Pablo Campos,539,0,1.0,593538.0,3346.0,18,2025,2026-01-04
0,Cayetano,539,0,1.0,0.0,0.0,18,2025,2026-01-04
421807,M. Moreno,539,7,2.0,739269.0,-2726.0,18,2025,2026-01-04
1118,J. Toljan,539,4,2.0,952357.0,-11605.0,18,2025,2026-01-04
104832,Diego Pampín,539,6,2.0,564816.0,4543.0,18,2025,2026-01-04
47467,José Luis Morales,539,8,4.0,633423.0,1684.0,18,2025,2026-01-04
450497,Carlos Espí,539,8,4.0,565931.0,4496.0,18,2025,2026-01-04
0,Nacho Perez,539,0,2.0,0.0,0.0,18,2025,2026-01-04
2741,M. Ryan,539,18,1.0,1769321.0,-31739.0,18,2025,2026-01-04
125239,Kevin Arriaga,539,13,3.0,699188.0,-1056.0,18,2025,2026-01-04
316517,A. Matturro,539,2,2.0,578502.0,3972.0,18,2025,2026-01-04
0,Luís Castro,539,5,5.0,0.0,0.0,18,2025,2026-01-04
128582,De Frutos,728,9,4.0,24350725.0,381172.0,18,2025,2026-01-04
47543,Álvaro García,728,2,3.0,18941117.0,-261706.0,18,2025,2026-01-04
47109,Ó. Valentín,728,3,3.0,971710.0,-6924.0,18,2025,2026-01-04
18895,Lejeune,728,9,2.0,35997254.0,495988.0,18,2025,2026-01-04
181734,Chavarría,728,3,2.0,18319323.0,-76317.0,18,2025,2026-01-04
0,Iñigo Perez,728,2,5.0,0.0,0.0,18,2025,2026-01-04
156488,Cárdenas,728,0,1.0,564899.0,4539.0,18,2025,2026-01-04
46759,Espino,728,1,2.0,570713.0,4297.0,18,2025,2026-01-04
1703,Ratiu,728,5,2.0,43806993.0,660421.0,18,2025,2026-01-04
131546,Isi,728,7,4.0,8972685.0,-22577.0,18,2025,2026-01-04
47285,Unai López,728,10,3.0,5144416.0,3377.0,18,2025,2026-01-04
46887,Pedro Díaz,728,1,3.0,600553.0,3054.0,18,2025,2026-01-04
122657,Nteka,728,0,4.0,569483.0,4348.0,18,2025,2026-01-04
52,Camello,728,4,4.0,577706.0,4005.0,18,2025,2026-01-04
162931,Fran Pérez,728,0,3.0,618538.0,2304.0,18,2025,2026-01-04
47557,Trejo,728,0,3.0,578312.0,3980.0,18,2025,2026-01-04
11379,A. Batalla,728,6,1.0,14057837.0,-148273.0,18,2025,2026-01-04
47414,Gumbau,728,1,3.0,571371.0,4269.0,18,2025,2026-01-04
1847,Luiz Felipe,728,4,2.0,614472.0,2474.0,18,2025,2026-01-04
314006,Jozhua Vertrouwd,728,0,2.0,566883.0,4456.0,18,2025,2026-01-04
439633,Samu Becerra,728,0,4.0,564072.0,4574.0,18,2025,2026-01-04
0,Adrián Molina,728,0,1.0,0.0,0.0,18,2025,2026-01-04
